video_id,title
GGL_USR_ID:1453404648,Sobe Desce
JgVREVIIXWs,De 1 Até 3    
1453401849,Teu Nome é Santo
GGL_USR_ID:4124139549,Quem é Esse? (Ao Vivo)
GGL_USR_ID:1453407056,Vem Espírito (Ao Vivo)
GGL_USR_ID:1635623558,Nosso Deus
GGL_USR_ID:1472725347,Este Lugar
1472738754,Eu Permanecerei (Acústico)
GGL_USR_ID:3898856182,Flecha Na Mão Do Valente (Ao Vivo)
2930191914,Hino do Missionário
3568038923,O Farol
1472697606,Só Jesus
,Sempre Bom
1453405728,Se Eu Me Humilhar (Ao Vivo)
GGL_USR_ID:4174199442,Bom Pastor (Acústico)
1472785867,Aleluia
GGL_USR_ID:1453406925,A Alegria Que Há em Mim
GGL_USR_ID:5419756432,Señor Jesus (Ao Vivo)
GGL_USR_ID:1850865876,Reina o Senhor (Ao Vivo)
3317756464,Aleluia
2085679380,Santo (Ao Vivo)
GGL_USR_ID:1453402193,Hoje Eu Sei Quem Tu És
GGL_USR_ID:1503847208,Ousado amor
LdE35hEuRvY,AMOR MAIOR
2665906798,Inexplicável Amor/Porque Ele vive
GGL_USR_ID:1532120097,Canta Minh'Alma
3554861812,Casa do Pão (Ao Vivo)
GGL_USR_ID:3104339570,Dance em Nosso Meio
GGL_USR_ID:4212790238,Cantai
rn3kjDcFpXo, Há um Lugar pra Mim (Lyric Vídeo)
,Ana Nóbrega - Quanto a mim
GGL_USR_ID:1453403350,Digno de Adoração (Ao Vivo)
1472798443,Nada Pode Me Deter (Ao Vivo)
1803278361,Vinde a Mim
GGL_USR_ID:1424490328,Só pra Te Ouvir
XxVxCFMYBsY,O Meu Coração é Teu (Ao Vivo)
0CYnOmc4i5s,MEU AR
1453402411,Medley da Vitória de Jesus (Live)
GGL_USR_ID:2104563406,Eu Prefiro Estar (Ao Vivo)
1472741251,Caminho De Emaús (Ao Vivo)
GGL_USR_ID:1453401580,Senhor Estou Aqui
ZHBq3LIcN-w,Emanuel (Ao Vivo)
GGL_USR_ID:1978161486,Matemática do Reino (Ao Vivo)
U1BFoc-BrOI,DEFENSOR - LYRIC VIDEO - RAQUEL EMERICK - raquel emerick
GGL_USR_ID:1646349723,Raízes
GGL_USR_ID:1453402885,"Meu Filho, Não Temas (Ao Vivo)"
2437049133,Reconhecemos (Playback)
2465509375,"Oh, Quão Lindo Esse Nome É"
1453403819,Com Júbilo Eu Canto (Ao Vivo)
1ceQHGiDPXs, PRA SEMPRE + PORQUE ELE VIVE
GmBAmq_8omE,Soberano Deus - CD Haverá um Amanhecer
_ML9GQTrWwE,The Send Brasil 2020 (Clipe Oficial)
GGL_USR_ID:1904425198,Levanto Um Aleluia (Ao Vivo)
GGL_USR_ID:1965533015,Ousado Amor (Ao Vivo)
GGL_USR_ID:1472727186,Em Teus Braços
1600796596,Mais Profundo
5013355395,Deus Zeloso (Ao Vivo)
1453406080,Tremenda Graça
zAT2TtSd-XY,Ele Vem
1736735546,Filho de Deus (Ao Vivo)
GGL_USR_ID:3964788199,Deus Do Avivamento (Ao Vivo)
GGL_USR_ID:5377790917,Abba (Ao Vivo)
GGL_USR_ID:1472695372,Uma Criança (Reprise)
1978161485,Para Que Entre o Rei (Ao Vivo)
1453401561,Mais Alto
3990504807,Criador
GGL_USR_ID:1453402485,Corpo & Família (Live)
GGL_USR_ID:3032619455,Lugar de Glória
1453403844,Porque Te Amo (Ao Vivo)
GGL_USR_ID:4662706975,Maravilhas do Senhor (Playback)
FJt7CT8uWB0, Louve
1615973207,Poderoso de Jacó (Ao Vivo)
GGL_USR_ID:1472766446,Paixão por Jesus (Ao Vivo)
_6zIgDd0O7w,   Ele é Exaltado
GGL_USR_ID:1532047511,Amor Eterno (Ao Vivo)
1472720387,Divino No Céu
1950035395,Se Fez Grande em Amor
GGL_USR_ID:1624069507,En Los Brazos Del Padre
72TsMzB9160, Noiva (Lyric Vídeo)
GGL_USR_ID:2465937911,Eu Vou Vencer (Ao Vivo)
GGL_USR_ID:1472709072,Foi por Amor (Ao Vivo)
qrIDRObRhIw,É Tanto Amor - Altomonte feat. Zoe Lilly
NN9RrTQM7gU,  Se Lembre Minh’ Alma (Clipe Oficial) 
,
GGL_USR_ID:2700610201,Milagre (Live)
GGL_USR_ID:3555067977,Procrastinação
GGL_USR_ID:1575053885,Quem É Este
GGL_USR_ID:1453405714,Ele Foi Ferido (Ao Vivo)
GGL_USR_ID:1950035481,Vaso de Alabastro
GGL_USR_ID:1472750268,A Ti Oh Deus / Rendei Graças (Ao Vivo)
GGL_USR_ID:1453406228,Correr Para Ti (Ao Vivo)
GGL_USR_ID:3903972415,Deixa a Luz Entrar (Ao Vivo)
qS6TplqrKzc,Holy Simplicity 
GGL_USR_ID:1477052248,Diálogo 2
3045106850,A Ele a Glória / Porque Ele vive (Live 2020)
GGL_USR_ID:2148786311,Diz
1495198933,Minha Esperança Eterna
1472691239,"Para Trás, Satanás (Ao Vivo)"
GGL_USR_ID:3406365024,Tocar El Cielo
1453406093,Abram Alas
oHynL3FtRqI,CASA DO PAI
BshDecoMnU4,Saudai o Rei Jesus
GGL_USR_ID:1472796257,Diálogo 5
1472749122,Não Temerei (Ao Vivo)
3104355290,Trilha Salles
GGL_USR_ID:2924845180,Salmos 91
GGL_USR_ID:2468713480,Quero Agradecer
GGL_USR_ID:1926459004,Não Mais Escravos (Ao Vivo)
GGL_USR_ID:5231158512,Sem Medo de Ir (Ao Vivo no Andar 43) (Ao Vivo)
GGL_USR_ID:2032975559,Tudo Ficará Bem
1978161493,Isaías 6 (Ao Vivo)
,LUGAR DE ORACAO - Andre Valadao e Ana Paula Valadao - DVD Fortaleza - Andre Valadao e Ana Paula Valadao
GGL_USR_ID:1453402511,Conhecerei (Ao Vivo)
1472701153,Pai Eu Não Confio Em Mim
53y6M2FB6Rk,Santo Rei
GGL_USR_ID:1573723327,Tempo De Festa (Ao Vivo)
GGL_USR_ID:1472728769,Em Teus Braços
GGL_USR_ID:1472753944,Pão Vivo (Ao Vivo)
GGL_USR_ID:2180574731,Rei Do Meu Coração (Playback)
1472796276,Bichos Grandes e Pequenos
1472727190,Aba
GGL_USR_ID:1552625814,Uma Paixão
YxM_SmTgNYs,Silêncio
1453402649,Eu Canto (Ao Vivo)
GGL_USR_ID:5364193769,Glorifica
1453402990,Em Cristo Jesus (Ao Vivo)
GGL_USR_ID:2167526037,Casa (Ao Vivo)
1472740640,Sedento
GGL_USR_ID:1453404963,Eu Irei Contigo (Espontâneo) (Ao Vivo)
GGL_USR_ID:3302928905,Amor Maior
GGL_USR_ID:1646349715,Nós Somos Teus
GGL_USR_ID:3486473609,Tua Graça
GGL_USR_ID:1472696145,Aos Olhos do Pai
1mTiIq1dFSw,Reckless Love (Ousado Amor)
GGL_USR_ID:1472725380,Tudo Vai Ficar Bem
1472738741,Louvarei na Tempestade (Acústico)
Gbaz7_GQHBc,Estremecem
GGL_USR_ID:1549344800,Perto de Ti
3671551079,Alegrem-se
GGL_USR_ID:1453407336,Vou Te Conhecer
,
GGL_USR_ID:3645201689,Nuvem de Glória
5023020719,Bendita Esperança (Ao Vivo)
GGL_USR_ID:5470870429,Carta de Amor (Em Casa Acústico)
1472710819,Proteção
wULNUTXbKNo,Filho de Davi (Clipe Oficial)
1472698471,Em Tua Presença (Ao Vivo)
1472722476,Como Eu Te Amo
GGL_USR_ID:1472695268,Diálogo 1
2131230356,Bem Perto (Ao Vivo)
,Coração Igual ao Teu
1453403761,O Vencedor
GGL_USR_ID:1949724757,Colheita (Ao Vivo)
,Tu És Fiel
GGL_USR_ID:3007770759,The Bread And The Wine (Live)
GGL_USR_ID:1760997653,"Vem,Eu Te Abraço (Ao Vivo)"
5485012983,Tu és o Alfa e o Ômega (Ao Vivo)
GGL_USR_ID:2465939498,O Que Ele Diz Que Eu Sou (All He Says I Am) (Ao Vivo)
3037745659,Face a Face (Ao Vivo)
,Eu Nasci de Novo
1524226116,Som do Céu (Live)
GGL_USR_ID:3006947594,Vem Reinar (Ao Vivo)
Aiy4XPjfHLI,O Rei Vai Chegar (Clipe Oficial)
1447472752,Prisioneiro
GGL_USR_ID:4409117894,Seja Bendito (Ao Vivo)
3317658148,Geração Eleita
8wo32FaPXRU,A paz é uma promessa
3586939048,Sobretudo Quando Chove
zo0nRcmPA6s,Hosana
GGL_USR_ID:1459042043,Fique mais
2643553996,Ao Teu Lado
3866528430,Isaías 6 (Ao Vivo)
3233522586,Ungido de Deus (Ao Vivo)
GGL_USR_ID:3263168426,Casa
1453406909,Meu Amado
rwOqbfbIxac,Haja O Que Houver 
GGL_USR_ID:1453404676,Glub Glub
C8dAi4c-ZGg, Rei Dos Reis (Clipe Oficial)
GGL_USR_ID:1453402741,Adoramos o Cordeiro (Ao Vivo)
GGL_USR_ID:4124143390,Sobre Todo Impossível (Ao Vivo)
GGL_USR_ID:5364193814,Eis-Me Aqui
1472722472,Mesmo Sem Eu Ver
GGL_USR_ID:2781466248,Espontâneos Parábolas - As Dez Virgens
1524248352,Espírito Vem
,Diálogo 9
GGL_USR_ID:1598560751,Ele Vem (Ao Vivo)
,Um Dia Em Tua Casa (Ao Vivo)
lOq_kNj-rNw,Teu Poder / Creio Em Ti 
GGL_USR_ID:5384563483,Vendavais (Em Casa Acústico)
GGL_USR_ID:3043989333,Yeshua (Ao Vivo)
,Essência Da Adoração
GGL_USR_ID:1472704791,Eu Pelejo Por Ti (Ao Vivo)
1453402736,Quão Grande és Tu (Ao Vivo)
GGL_USR_ID:2971929792,Derrama Em Mim
GGL_USR_ID:1623872969,With All Of Your Heart
2200405954,Lareira
,Tu És Bom
LdtsqPIAzFs,Águas Purificadoras (MINISTRAÇÃO AO VIVO)
1472750313,Nada Pode Impedir (Ao Vivo)
rXIHjzIKuPc, TUA GRAÇA 
GGL_USR_ID:3866494819,Intimidade (Ao Vivo)
2787271443,Fala Comigo
GGL_USR_ID:1453406120,Até o Fim
GGL_USR_ID:1573754298,Santo como Tu és (Ao Vivo)
lOq_kNj-rNw,Guilherme Baptista - Teu Poder / Creio Em Ti (Ao Vivo)
GGL_USR_ID:4220569077,Pivotal
2032831558,Spiritual Israel
2019076398,Canção do Avivamento (Ao Vivo)
GGL_USR_ID:3587231585,Recomeçar
1472693567,É Tempo
GGL_USR_ID:1949964002,Quando o Sol Surgiu (Ao Vivo)
GGL_USR_ID:1477052981,Diálogo 5
1472727182,Amor Que Enche
3616244799,Meu Deus
,Mais Profundo
GGL_USR_ID:5430004926,Salmo 23 (Instrumental)
1453403461,Digno é o Cordeiro (Ao Vivo)
XUDifaNsjtA, PURIFICADORAS  OCEANOS 
5235863547,Se a Gente Der a Mão
bsRvihc5A70,Yahwé (Minha Esperança) - Marcus Salles
1599447172,Ousado Amor
GGL_USR_ID:1472696218,"Tudo Bem, Numa Boa"
GGL_USR_ID:3037745114,Tu es Bom (Ao Vivo)
GGL_USR_ID:1573723487,Amigo Fiel (Ao Vivo)
GGL_USR_ID:2972005063,Aqui Com Você / Uma Coisa
1726598468,Sinto o Vento
GGL_USR_ID:3916109760,Sou Feliz / Em Tua Presença
GGL_USR_ID:3239008424,Partiu (Ao Vivo)
GGL_USR_ID:2751739123,Abraço
GGL_USR_ID:2429501205,Milagre (Ao Vivo)
1472687964,Canção Do Amor / Quero Me Apaixonar (Pot-Pourri)
2032703071,Mil Palavras
1989271667,Pai de Amor (Ao Vivo)
3978563638,Como Eu Te Amo
GGL_USR_ID:2465729025,Pra Sempre
VbghQ_KwbYc,Espírito Vem (Live)
GGL_USR_ID:1477052963,Diálogo 2
GGL_USR_ID:1472797683,Quem Será O Novo Rei? – Diálogo 5
GGL_USR_ID:3593364817,O Céu pra Mim
2059710203,Não Quis Ficar (Ao Vivo)
GGL_USR_ID:4124133199,Tudo é Sobre Ti / Princípio e Fim (Ao Vivo)
jtm9HiYZ7UQ,RUJA O LEÃO
1623845103,Quero Ser / Lugares Altos / Preciso de Ti / Quero Tocar-te / Leva-me / Águas Purificadoras (Ao Vivo)
3263168426,Casa
GGL_USR_ID:1472746288,Rio
1472796227,Quando Nasce Uma Criança
,Te Adorar
eTDIdEcqqBs,145 (CLIPE OFICIAL) - TARIK MOHALLEM + ALEX GONZAGA
1459041936,Minha Historia Não Chegou ao Fim
GGL_USR_ID:1472720312,Infinito
1646973857,Pra Sempre Irei Te Amar (Ao Vivo)
1736635157,Só Tu Tens (Ao Vivo)
GGL_USR_ID:1472631480,A Criação (Ao Vivo)
GGL_USR_ID:3671241617,Plante em Mim
GGL_USR_ID:4123793848,Vou Viver (Ao Vivo)
GGL_USR_ID:1532119497,Sou Feliz
GGL_USR_ID:3071671034,Silêncio de Deus (Playback)
1538954501,Na Gravidade da Presença
GGL_USR_ID:1593859266,Te adorar (Ao Vivo)
1472723845,Freight Train (Ao Vivo)
jrVWpr1jgLk,Minhas Guerras
GGL_USR_ID:4662902658,Não Voltarei Atrás
1453401528,Mais Que Palavras
2941555029,"Unção de Alegria, Unção de Riso (Ao Vivo)"
GGL_USR_ID:1453405044,Ajuda-me Senhor
2032880184,Alvo Mais Que a Neve
GGL_USR_ID:3406265334,Eres Mi Luz
GGL_USR_ID:1472727214,Tudo É pra Tua Glória
1599567685,Grande Dia (Ao Vivo)
GGL_USR_ID:1472781670,Liberdade (Ao Vivo)
1472770322,Deserto De Revelação (Ao Vivo)
GGL_USR_ID:1690116342,Salmo 23
,A Ele a Glória 
GGL_USR_ID:3555070729,Eu Bem que Te Avisei
2465276263,Aliança de Amor (Ao Vivo)
GGL_USR_ID:2967103418,Teu Fogo em Mim
GGL_USR_ID:1472730409,Só Quero Ver Você
1453402178,Milagres
1453405060,Debaixo De Tuas Asas
BIFv5Ub-RCY,Vendavais (Em Casa Acústico)
GGL_USR_ID:2423164693,Eterno (Ao vivo)
GGL_USR_ID:4480407893,Esperarei
GGL_USR_ID:3145524209,Céu na Terra
GGL_USR_ID:2022136704,Paixão Por Ti (Espontâneo) (Ao Vivo)
1573754655,Tu reinas (Ao Vivo)
GGL_USR_ID:5084015518,Hino da Vitória
3340829791,Exaltado (Ao Vivo)
BmoWhYoW0sU,Live Som Que Alimenta Reunion
3288680733,Cântico Espontâneo (Ao Vivo)
GGL_USR_ID:2032975550,3 Dias
2429501200,Espontâneo 1 (Ao Vivo)
GGL_USR_ID:1770582335,Hosana (Ao Vivo)
1598560751,Ele Vem (Ao Vivo)
RnrIUxclL28,Quem Dizes Que Eu Sou
GGL_USR_ID:1453404635,Vinheta de Abertura
3568075880,Eu na Sua Pele
1472798415,Tira Todo o Meu Medo (Ao Vivo)
1453402528,Deus de Milagres (Ao Vivo)
GGL_USR_ID:1472796245,Um Homem Legal
GGL_USR_ID:1453402768,A Batalha É Do Senhor
cffSMjavggA,Lugar secreto  Pai nosso  Live Juntos em Adoração
GGL_USR_ID:3056577982,Contigo Dançar
4662707552,Novo Dia (Playback)
1453405118,Eu adoro (Ao Vivo)
WhaeHvPj-b0,Gerson Borges / Salvador Maravilhoso - GERSON BORGES
GGL_USR_ID:1453403380,Eu Vou Prosseguir (Ao Vivo)
3276166311,Branca
1472772855,Cantarei Teu Amor
1453405704,Minha Vida (Ao Vivo)
2540153243,Encontro
1949662181,Nas Profundezas (Ao Vivo)
4E2OGisaZPA,MUSICAL 20 ANOS DIANTE DO TRONO   EP  05   CENA O JARDINEIRO
2613161858,Selah I
GGL_USR_ID:1639080131,Face a Face (Ao Vivo)
GGL_USR_ID:5320421818,Jugo
GGL_USR_ID:1644720635,Amor Perfeito (Ao Vivo)
1447472797,Redundante
Cvl3cf4YuNo,ALTOMONTE - MEU LUGAR É AQUI (Lyric Vídeo)
GGL_USR_ID:1472723783,Como Eu Te Amo (Ao Vivo)
1718543141,Atos 2 (Ao Vivo)
GGL_USR_ID:3240115264,Em Parte
1453402979,Vem (Ao Vivo)
GGL_USR_ID:1453401429,Nasci Pra Te Adorar
mwyWIvgyebg,SOCORRO (Vídeo em Libras)
1472716269,Em Ti Eu Sou
GGL_USR_ID:1727938302,Libertos Fomos
Aq9wpsomlDE,Deus Supremo (Theo) | Gabi Sampaio - Gabi Sampaio
GGL_USR_ID:5510621959,Todo Que Quiero Hoy (Ao Vivo)
GGL_USR_ID:1575052361,Seja Feita Tua Vontade (Ao Vivo)
DWCMKIiRB1s,QUEM ELE É
,Reina sobre mim
TGHtd8hofc8,Suspiro
GGL_USR_ID:2834077849,À Moda Antiga
1453403751,Escudo e Proteção
GGL_USR_ID:2523801439,Luz Que Me Abraça (Ao Vivo)
GGL_USR_ID:4591667154,Minha Oração
,Manancial Remix
GGL_USR_ID:2465940306,Livre Sou (Ao Vivo)
3276164786,Sobre o Mesmo Chão
GGL_USR_ID:1472714718,Deus do Recomeço
GGL_USR_ID:5510621884,Dios A Dado A Ti (Ao Vivo)
,Mais Perto
GGL_USR_ID:1623831103,Só Podia Ser Você
GGL_USR_ID:5405759828,Abro Espaço (Acústico)
,
GGL_USR_ID:1978161495,Ele Me Amou Primeiro (Ao Vivo)
GGL_USR_ID:1631122000,Tô Firme 3/11
1477052298,Diálogo 10
5186208983,Oração
H9oCoj-akes,Refúgio Eterno (Lyric Vídeo)
GGL_USR_ID:3239377618,Lá de Casa
GGL_USR_ID:4684530315,Lapidação (Ao Vivo)
GdHqBRATqX8,Assinatura do Amor (Clipe Oficial) - Lagoinha One feat. André Valadão
4449938423,Em Teus Braços (Acústico)
GGL_USR_ID:1477052286,Diálogo 8
GGL_USR_ID:1453404847,Eu Me Alegrarei (Ao Vivo)
1472752866,Instrumental
GGL_USR_ID:2077109386,Reina o Senhor (Playback)
1453401824,Oceanos / Ocean (Where Feet May Fail)
4430168204,Haja O Que Houver
1453402895,Isaías 53 (Ao Vivo)
uA3Sq9YOYIw,Cuida de Mim (LYRIC VÍDEO)
GGL_USR_ID:2698377060,Cantaremos Aleluia (Ao Vivo)
1472787714,Vem Jesus
4123333208,Digno
GGL_USR_ID:4435861039,Difícil Entender (Obaroba)
4355624383,Meu Grande Amor (Ao Vivo)
4344495525,Winter’s Wandering (Piano Instrumental)
GGL_USR_ID:4344495428,Lovestruck (Piano Instrumental)
1453401800,Canção Dos Redimidos
GGL_USR_ID:3256934633,A Bênção
1453402595,À Sombra do Altíssimo (Ao Vivo)
1453403482,Rei da glória (Ao Vivo)
1495358841,Meu Lugar é Aqui (Ao Vivo)
GGL_USR_ID:1645833442,Tudo Vem de Ti (Ao Vivo)
GGL_USR_ID:1564961157,Eu Creio (Ao Vivo)
5029067039,Profetizar
GGL_USR_ID:1472796315,Muito Obrigado
GGL_USR_ID:1453405998,Velha canção
GGL_USR_ID:2468542096,Eu e Minha Casa (Ao Vivo)
GGL_USR_ID:1756083967,Atos 2 (Playback)
5441921618,Vem (Ao Vivo)
1477052988,Diálogo 6
GGL_USR_ID:1949734592,A Tua Voz
1646973927,Em Cristo Somos Um (Ao Vivo)
4020672638,Não Há Amor Igual (Ao Vivo)
GGL_USR_ID:3276175897,Boa Nova
GGL_USR_ID:1453406785,Vem Derramar
GGL_USR_ID:1453407041,Exaltado (Ao Vivo)
gHvMYIhhu2w,Te Louvo (Ao Vivo) - Marcus Salles feat. Brunão Morada
GGL_USR_ID:2395450963,Perfume (Ao Vivo)
GGL_USR_ID:4435846593,Buscai ao Senhor
,Lindo és + Só Quero Ver Você + Para Que Entre o Rei
GGL_USR_ID:1453402833,Aleluia Maranata
2468541701,Meu Amor Por Ti (Ao Vivo)
N4M3Ihqgs3g,Cobre A Terra (Ao Vivo) | EXALTADO
1684374342,Nueva Criatura (Versión en Español)
GGL_USR_ID:1472737628,Nos Queima
3006946551,O Rei Está Voltando (Ao Vivo)
1453407210,Ministração Profética 1
GGL_USR_ID:4741218130,Profunda Gratidão
GGL_USR_ID:1472740619,Dependente
GGL_USR_ID:3032565662,Cadeias Quebrar (Break Every Chain)
GGL_USR_ID:1453403121,Autor da Vida (Ao Vivo)
1453405993,Rei da Glória
GGL_USR_ID:3838947554,Tu És o Motivo
GGL_USR_ID:5260434161,Louvemos ao Senhor (Ao Vivo)
GGL_USR_ID:3032424351,Jardim do Teu Altar
1453401854,Nosso Criador
GGL_USR_ID:5236271192,Curado Serei
GGL_USR_ID:2967103566,Me Ensina a Caminhar
GGL_USR_ID:4418333876,Minha canção
E8jwl3E3ijY,NA GRAVIDADE DA PRESENÇA
3287541474,Espírito Santo (Ao Vivo)
GGL_USR_ID:2005315916,Leão (Ao Vivo)
h9OHv8qnBlM,Volto os Meus Olhos + Vem Reinar em Mim (Ao Vivo)
GGL_USR_ID:1453403289,Tempo de Festa (Ao Vivo)
2972005335,Me Leva
GGL_USR_ID:5388862827,Tu És Rei
GGL_USR_ID:1623996665,"À Sombra do Altíssimo (Ao Vivo no Rio de Janeiro, 2002)"
,Adoração com o Coração
GGL_USR_ID:1623831668,O Lado da Vida
WAjw_WUt3FA,Isaias 9 Lyric Vídeo
3276175897,Boa Nova
GGL_USR_ID:1617946401,Nosso Amigo
jd4yQ5JgmQE,YAHVEH (ACÚSTICO)
GGL_USR_ID:1472734277,Ser de Deus
4085110867,Não Descansarei
2941517783,Dono
GGL_USR_ID:4105991731,Um Belo Sinal
GGL_USR_ID:2448060075,Cantarei Teu Amor
rp-pl2xOyzs,ELE É DEUS - fhop music
GGL_USR_ID:2465938086,Sou de Jesus (Ao Vivo)
2465939261,Libertador (Ao Vivo)
2478253160,Espontâneo Levanto Um Aleluia (Ao Vivo)
1453406347,Quema En Mi
_nuSjkPb524,Jesus
lOq_kNj-rNw,Guilherme Baptista - Teu Poder / Creio Em Ti (Ao Vivo)
1736735325,Acende o Fogo (Ao Vivo)
GGL_USR_ID:1472691275,Eu Irei (Ao Vivo)
4636532534,Minha Recompensa (Ao Vivo)
GGL_USR_ID:1631121189,Te Quero Mais Que Tudo 4/11
GGL_USR_ID:2662099243,Jesus Em Tua Presença (Ao Vivo)
GGL_USR_ID:2981516686,Hoje Tem Cor (Ao VIvo)
GGL_USR_ID:2437049033,Jesus (Playback)
lOq_kNj-rNw,Guilherme Baptista - Teu Poder / Creio Em Ti (Ao Vivo)
,
GGL_USR_ID:2037568697,Venceu (Ao Vivo)
,
GGL_USR_ID:5512131072,Quando Estás Neste Lugar / Tudo é Para Tua Glória (Espontâneo) (Ao Vivo)
GGL_USR_ID:3044288370,When The Rain Comes (Live)
y4DujzfccIk,Pivotal
GGL_USR_ID:1725033627,Minha Historia
GGL_USR_ID:2254217918,Salmo 23 (Ao Vivo)
jMKXpUOHYug,Diego Perensin feat. Nazareno Central Music  Vitorioso És (Cover)
2929280021,Queremos Ouvir o Som Do Céu
4418641098,Deixa a Luz Entrar (Playback)
fLFLwD8iVrc,Conviver (Clipe Oficial)
TlcZOYqyF2E,Reina
GGL_USR_ID:5430004952,Salmo 90 (Instrumental)
4684530315,Lapidação (Ao Vivo)
GGL_USR_ID:1495199085,Jesus Meu Noivo
GGL_USR_ID:1472766420,"Hebreus, Pt 1 (Ao Vivo)"
GGL_USR_ID:4123333208,Digno
YFPj7NyBaAw, Luz Que Brilha 
3555073389,Sem Suor
GGL_USR_ID:1472785876,O Amanhecer
1524256548,Liberta-me de mim (Ao Vivo)
eQgimHLm8I0,MEUS VOTOS / DIA E NOITE - MORADA
0hAqCijwf8c, AQUIETAI-VOS | IMERSÃO 4
2044157362,Por Amor A Israel
,Abraço
GGL_USR_ID:1453402265,Tua Visão
GGL_USR_ID:1453401839,Majestoso
1633399889,Encontrei Meu Lugar
A_cdq8KZ43k,Eterno Presente
GGL_USR_ID:3288680733,Cântico Espontâneo (Ao Vivo)
1472779019,Reconciliação
2437048923,Unção de Deus (Playback)
GGL_USR_ID:1472747965,Teu Novo (Ao Vivo)
lOq_kNj-rNw,Guilherme Baptista - Teu Poder / Creio Em Ti (Ao Vivo)
2906519908,Puro e Santo
GGL_USR_ID:1472696206,Diálogo 9
1459042021,Acima do Céu
GGL_USR_ID:3001454113,Whisper
1453402372,E Você?
GGL_USR_ID:2429501183,Livre Sou (Ao Vivo)
GGL_USR_ID:3238787705,Dança (Ao Vivo)
GGL_USR_ID:1535313544,Santo É Ó Senhor
,Podes Falar Senhor
GGL_USR_ID:1453403588,Manancial (Ao Vivo)
GGL_USR_ID:1599567685,Grande Dia (Ao Vivo)
2967103697,Ele Vive em Nós
f90iMetMsHQ,Infinito Em Graça
4394628661,Teu Amor é como o Fogo (Ao Vivo)
GGL_USR_ID:1803362919,Correrei (Ao Vivo)
5419756546,Digno é o cordeiro
3378850083,Obrigado Jesus
1472736599,Love That Fills
wuOpX7zWF4Y,Santo Espírito Ao Vivo
1965529127,Vitorioso És (Ao Vivo)
1453405049,Meu Amado Chegou
3239373145,Nós
GGL_USR_ID:1453402240,Nos Braços do Pai
1978161452,O Verdadeiro Artista (Ao Vivo)
4682875863,Guia-Me
GGL_USR_ID:4646556327,Amazing Grace
GGL_USR_ID:4394628661,Teu Amor é como o Fogo (Ao Vivo)
GGL_USR_ID:1472687964,Canção Do Amor / Quero Me Apaixonar (Pot-Pourri)
3586946851,Então Vem
GGL_USR_ID:5419756026,Jacó
GGL_USR_ID:2076908742,Grande é o Senhor (Playback)
_802-ghvVVU,Pai Nosso // Teu Reino Vem // Ele Vem Pra Reinar - SOZO [Ao Vivo Dunamis Farm]
2448086490,Páis da Adoração
GGL_USR_ID:1472766382,Renova Minha Mente (Ao Vivo)
GGL_USR_ID:1472779046,Tudo começou
GGL_USR_ID:1453402178,Milagres
,
mKYWDLSrJ_k,Manso e Humilde (Quem é esse Homem?) (Ao Vivo)
GGL_USR_ID:1524236853,É Melhor Serem Dois do Que um (Cordão de Três Dobras) (Ao Vivo)
GGL_USR_ID:1453403608,Só o Senhor é Deus (Ao Vivo)
1649365027,Aleluia
1623873627,I Am My Beloved's
1616079743,Ousado Amor (Ao Vivo)
1472730292,Isaías 9
1472766432,Promessa (Ao Vivo)
GGL_USR_ID:5186208983,Oração
GGL_USR_ID:1453401590,Tanto Te Quero
GGL_USR_ID:1472691220,Eu Vou (Romper Limites) (Ao Vivo)
1978128968,Para Dimas
GGL_USR_ID:1453402950,Quero Tocar-Te (Ao Vivo)
GGL_USR_ID:1950035478,Fecho os Meus Olhos
GGL_USR_ID:1646973736,Quem Eu Sou (Ao Vivo)
GGL_USR_ID:1453407188,Dançarei
6grdC0CYfCo,EU JÁ SEI O FIM DA HISTÓRIA
1623844960,Um (Ao Vivo)
zW_ueI4FpT0,Cantem (Ao Vivo)
GGL_USR_ID:2465939261,Libertador (Ao Vivo)
GGL_USR_ID:1453401626,um (1) one
GGL_USR_ID:3133919984,Mistério Elusivo
GGL_USR_ID:5330397397,Lugar Secreto
GGL_USR_ID:3323327496,Vida aos Sepulcros
GGL_USR_ID:3263163331,Palavra Antiga
d138Z8L6J4A,Foi a Sua Mão - (versão ccvideira online) - Videira Music
2254217914,Salmo 126 (Ao Vivo)
GGL_USR_ID:1524256668,Eu me Rendo (Ao Vivo)
42FHkt4X6nw,Quebrantado + Não Vejo Jesus
1472730409,Só Quero Ver Você
BehD5ap79QA,Amor do Calvário  
GGL_USR_ID:1472728886,Bom Bom Pai
2718732348,Me Dou a Ti
3239744993,De Manhã (Ao Vivo)
5013355625,Me Satisfaz (Desconstruída) (Ao Vivo)
oEW7qx1JJ90,A Mensagem da Cruz
6snLW8GXOpQ,Neste Lugar 
GGL_USR_ID:4574723818,Foi a sua Mão (Ao Vivo)
GGL_USR_ID:2009614611,Veja (Canta Minh’alma)
GGL_USR_ID:1453401549,Subindo A Montanha
GGL_USR_ID:1646349606,Poderoso de Jacó
1450301741,Cria em Mim (Ao Vivo)
GGL_USR_ID:1472695323,Buá! Buá! Há! Há! Há!
4845029115,Não Terá Fim (Ao Vivo)
GGL_USR_ID:1453407297,Ministração 1
GGL_USR_ID:1453402097,Aos Olhos do Pai
